TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
6637,9/1/2014 0:23,9/1/2014 2:14,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,16147,Customer,,0
118,9/1/2014 0:23,9/1/2014 0:25,502,Henry St & Grand St,40.714215,-73.981346,502,Henry St & Grand St,40.714215,-73.981346,20538,Subscriber,1992,2
831,9/1/2014 0:23,9/1/2014 0:37,494,W 26 St & 8 Ave,40.74734825,-73.99723551,404,9 Ave & W 14 St,40.7405826,-74.00550867,20296,Customer,,0
418,9/1/2014 0:23,9/1/2014 0:30,545,E 23 St & 1 Ave,40.736502,-73.97809472,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14764,Customer,,0
6609,9/1/2014 0:23,9/1/2014 2:13,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17049,Customer,,0
212,9/1/2014 0:24,9/1/2014 0:27,167,E 39 St & 3 Ave,40.7489006,-73.97604882,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18210,Subscriber,1991,1
369,9/1/2014 0:24,9/1/2014 0:30,386,Centre St & Worth St,40.71494807,-74.00234482,147,Greenwich St & Warren St,40.71542197,-74.01121978,15081,Subscriber,1970,1
538,9/1/2014 0:24,9/1/2014 0:33,368,Carmine St & 6 Ave,40.73038599,-74.00214988,312,Allen St & E Houston St,40.722055,-73.989111,15369,Subscriber,1985,1
935,9/1/2014 0:24,9/1/2014 0:40,368,Carmine St & 6 Ave,40.73038599,-74.00214988,490,8 Ave & W 33 St,40.751551,-73.993934,16973,Subscriber,1976,1
368,9/1/2014 0:24,9/1/2014 0:30,334,W 20 St & 7 Ave,40.74238787,-73.99726235,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20196,Subscriber,1965,2
